,article_title,url,country,B,C,FA,GA,Start,Stub,revision_id,article_quality,region,population,high_quality
5441,Maxim Ksenzov,https://en.wikipedia.org/wiki/Maxim_Ksenzov,Russia,0.1646900749221982,0.3236330261992984,0.006341996817737129,0.3930198859837546,0.1058663264164914,0.006448689660520171,1234663795,C,EASTERN EUROPE,146.9,False
5442,Sergei Kukharenko,https://en.wikipedia.org/wiki/Sergei_Kukharenko,Russia,0.06296109100301747,0.10406849552490537,0.003838641201661217,0.006577007028291613,0.7536771617841852,0.0688776034579391,981865833,C,EASTERN EUROPE,146.9,False
5443,German Kuznetsov,https://en.wikipedia.org/wiki/German_Kuznetsov,Russia,0.026416919486033592,0.06224822150051563,0.004709029967782087,0.01148155306989125,0.4413822385192591,0.4537620374565182,1243509658,C,EASTERN EUROPE,146.9,False
5444,Mikhail Sergeevich Kuznetsov,https://en.wikipedia.org/wiki/Mikhail_Sergeevich_Kuznetsov,Russia,0.10465620090277593,0.4395648551823115,0.004340151600553899,0.015839442270851517,0.4249946162278728,0.010604733815634282,1230685711,C,EASTERN EUROPE,146.9,False
5445,Vladimir Kvachkov,https://en.wikipedia.org/wiki/Vladimir_Kvachkov,Russia,0.49367019180892535,0.31966731070377463,0.04305393229536703,0.12768295535424948,0.011608677956382516,0.004316931881301021,1232950617,B,EASTERN EUROPE,146.9,False
5446,Gennady Lebedev,https://en.wikipedia.org/wiki/Gennady_Lebedev,Russia,0.031030671276884563,0.1049272700947946,0.003927475856924691,0.007243939028794718,0.7176170893260638,0.1352535544165377,1158618021,C,EASTERN EUROPE,146.9,False
5447,Igor Levitin,https://en.wikipedia.org/wiki/Igor_Levitin,Russia,0.15585816650788284,0.2882063093274917,0.04499002051258612,0.4911100497645848,0.01523158070221631,0.004603873185238447,1243504922,C,EASTERN EUROPE,146.9,False
5448,Alexey Limanzo,https://en.wikipedia.org/wiki/Alexey_Limanzo,Russia,0.010534534115589387,0.018445754731801215,0.0016894640549773372,0.003687331961989383,0.043684186328405504,0.9219587288072371,1232122152,C,EASTERN EUROPE,146.9,False
5449,Adilgerei Magomedtagirov,https://en.wikipedia.org/wiki/Adilgerei_Magomedtagirov,Russia,0.02823038449625005,0.1249447198267094,0.0030067331881318254,0.009427004461952047,0.811623047999724,0.02276811002723286,1250125510,C,EASTERN EUROPE,146.9,False
5450,Mahammadtaghi Aliyev,https://en.wikipedia.org/wiki/Mahammadtaghi_Aliyev,Russia,0.26782591901803643,0.27748438942346804,0.018167345707711266,0.32753025882916786,0.09430124166443152,0.014690845357184849,1246567550,C,EASTERN EUROPE,146.9,False
5451,Alexander Sergeyevich Makarov,https://en.wikipedia.org/wiki/Alexander_Sergeyevich_Makarov,Russia,0.28580695332506884,0.6436216446090347,0.01000567732491468,0.018989503459917758,0.034519373146388414,0.007056848134675683,1171644418,C,EASTERN EUROPE,146.9,False
5452,Konstantin Malofeev,https://en.wikipedia.org/wiki/Konstantin_Malofeev,Russia,0.15624768127468106,0.7520760816222437,0.023561343895511407,0.04799275332809847,0.01674902712667934,0.00337311275278592,1245412090,C,EASTERN EUROPE,146.9,False
5453,Ahmed Malsagov (politician),https://en.wikipedia.org/wiki/Ahmed_Malsagov_(politician),Russia,0.06724105454999153,0.29492248592874737,0.0057741753486896,0.018314425834884827,0.5883894838975987,0.02535837444008794,1209631339,C,EASTERN EUROPE,146.9,False
5454,Evgeny Markin,https://en.wikipedia.org/wiki/Evgeny_Markin,Russia,0.07571100211405947,0.3751920790065033,0.0035113937856098556,0.008667135495463102,0.5278736705506054,0.009044719047758809,1247738446,C,EASTERN EUROPE,146.9,False
5455,Yevgeny Maslov (politician),https://en.wikipedia.org/wiki/Yevgeny_Maslov_(politician),Russia,0.040983549775619466,0.08973202877885934,0.006134718969201568,0.015304814788315546,0.5295175784250464,0.31832730926295766,1187050981,C,EASTERN EUROPE,146.9,False
5456,Aleksandr Matovnikov,https://en.wikipedia.org/wiki/Aleksandr_Matovnikov,Russia,0.3087518608204896,0.31746057596475574,0.04508438557623929,0.30691041859224694,0.016809242680923656,0.0049835163653445735,1250198315,C,EASTERN EUROPE,146.9,False
5457,Vladimir Medvedev (politician),https://en.wikipedia.org/wiki/Vladimir_Medvedev_(politician),Russia,0.12033138693841584,0.3046296433994195,0.004854169322945119,0.03545061254352253,0.5184844704078704,0.01624971738782672,1225813303,C,EASTERN EUROPE,146.9,False
5458,Yevgeny Miller,https://en.wikipedia.org/wiki/Yevgeny_Miller,Russia,0.11219379418957294,0.770728172411798,0.004349468757089683,0.027461450945614915,0.08147150833840312,0.003795605357521343,1248317099,C,EASTERN EUROPE,146.9,False
5459,Viktoriya Mitina,https://en.wikipedia.org/wiki/Viktoriya_Mitina,Russia,0.02784759462096868,0.04956511167249165,0.00452674686005581,0.01508152050271621,0.4099703982732166,0.49300862807055124,1152210619,C,EASTERN EUROPE,146.9,False
5460,Yuriy Molchanov,https://en.wikipedia.org/wiki/Yuriy_Molchanov,Russia,0.12321136252376592,0.22845810095720506,0.006192080862382578,0.034706182044305325,0.45899020989668654,0.14844206371565458,1214463635,C,EASTERN EUROPE,146.9,False
5461,Yevgeny Murov,https://en.wikipedia.org/wiki/Yevgeny_Murov,Russia,0.07902312279703325,0.3382047051225567,0.004066238438390293,0.006907942687968977,0.560707556094467,0.011090434859583788,1226607089,C,EASTERN EUROPE,146.9,False
5462,Muslim Khuchiev,https://en.wikipedia.org/wiki/Muslim_Khuchiev,Russia,0.09496806467989313,0.27067161844540044,0.0050439055103136884,0.014302310921003272,0.593895385924345,0.021118714519044617,1248224290,C,EASTERN EUROPE,146.9,False
5463,Valery Nazarov,https://en.wikipedia.org/wiki/Valery_Nazarov,Russia,0.2738439126826786,0.25728080649375096,0.01319806445214505,0.407838706730999,0.041171498907957044,0.0066670107324693015,1152212711,B,EASTERN EUROPE,146.9,False
5464,Magomed Omarov (politician),https://en.wikipedia.org/wiki/Magomed_Omarov_(politician),Russia,0.06478937979173068,0.24464324026821352,0.005138615696354628,0.014791058666745172,0.6371983726848188,0.03343933289213711,1250567591,C,EASTERN EUROPE,146.9,False
5465,Kongar-ool Ondar,https://en.wikipedia.org/wiki/Kongar-ool_Ondar,Russia,0.11362986082905462,0.38177777123776313,0.006616593191140337,0.01866226748006872,0.4477610473227296,0.031552459939243535,1250832178,C,EASTERN EUROPE,146.9,False
5466,Mikhail Oseevsky,https://en.wikipedia.org/wiki/Mikhail_Oseevsky,Russia,0.1246130744510011,0.23528288960198754,0.004955482596756968,0.008567610545191328,0.6094373814747871,0.017143561330275985,1150110632,C,EASTERN EUROPE,146.9,False
5467,Dmitri Osipov (manager),https://en.wikipedia.org/wiki/Dmitri_Osipov_(manager),Russia,0.029943157478334603,0.14273958251670868,0.004867259160947971,0.013849662095370325,0.6388554564189032,0.16974488232973525,1248473597,C,EASTERN EUROPE,146.9,False
5468,Mikhail Pakhomov,https://en.wikipedia.org/wiki/Mikhail_Pakhomov,Russia,0.009569390578310879,0.017231055874728812,0.001614112110307444,0.0035948168396777043,0.08283586983744037,0.8851547547595349,1080823535,C,EASTERN EUROPE,146.9,False
5469,Alexey Pleshakov,https://en.wikipedia.org/wiki/Alexey_Pleshakov,Russia,0.014349268093497637,0.01871061078586127,0.0025503574559266376,0.004397315183757492,0.19234971467547543,0.7676427338054815,1158232091,C,EASTERN EUROPE,146.9,False
5470,Andrey Podavalov,https://en.wikipedia.org/wiki/Andrey_Podavalov,Russia,0.026401421538271103,0.04778772768042333,0.004207103334184305,0.016560320817484275,0.3270260600566714,0.5780173665729657,1197255313,C,EASTERN EUROPE,146.9,False
5471,Konstantin Polezhayev,https://en.wikipedia.org/wiki/Konstantin_Polezhayev,Russia,0.03864482064959621,0.1119327958750974,0.004831599522689244,0.009737875688087757,0.6859966067519728,0.14885630151255672,1243514436,C,EASTERN EUROPE,146.9,False
5472,Anatoly Popov,https://en.wikipedia.org/wiki/Anatoly_Popov,Russia,0.009078280721624688,0.01315290395867,0.0021539747439857735,0.003026780647506085,0.10331775580954161,0.8692703041186719,1220415963,C,EASTERN EUROPE,146.9,False
5473,Viktor Rashnikov,https://en.wikipedia.org/wiki/Viktor_Rashnikov,Russia,0.4078298591938134,0.4223442079108138,0.012020105130390082,0.06537163224824999,0.08610947779913006,0.006324717717602736,1225909403,C,EASTERN EUROPE,146.9,False
5474,Vladimir Samozhenkov,https://en.wikipedia.org/wiki/Vladimir_Samozhenkov,Russia,0.006402062528517367,0.011248289685988632,0.0013592927626793893,0.002726284119304536,0.016987898663534003,0.9612761722399762,1194226810,C,EASTERN EUROPE,146.9,False
5475,Valery Saykin,https://en.wikipedia.org/wiki/Valery_Saykin,Russia,0.01599215333499225,0.029948951852436477,0.0028910962442671925,0.00601443974572609,0.28723222884051275,0.6579211299820653,1232295149,C,EASTERN EUROPE,146.9,False
5476,Yury Semyonov,https://en.wikipedia.org/wiki/Yury_Semyonov,Russia,0.008549158352615244,0.016232144272318238,0.0018663186962468385,0.004230396289213189,0.07795054271823465,0.8911714396713717,1228650556,C,EASTERN EUROPE,146.9,False
5477,Sergey Ochurdyapov,https://en.wikipedia.org/wiki/Sergey_Ochurdyapov,Russia,0.36481287557648945,0.48642042492827275,0.025385362697259176,0.051065223344477946,0.0647600614720991,0.007556051981401489,1230123216,C,EASTERN EUROPE,146.9,False
5478,Yevgeny Shaposhnikov,https://en.wikipedia.org/wiki/Yevgeny_Shaposhnikov,Russia,0.14114490426401466,0.4656480528661284,0.006315276267117995,0.030216179475192232,0.34725111958323496,0.009424467544311742,1245834317,C,EASTERN EUROPE,146.9,False
5479,Oleg Shishkin (politician),https://en.wikipedia.org/wiki/Oleg_Shishkin_(politician),Russia,0.04674189758905435,0.14349011747333437,0.006052412680897774,0.008142918014075821,0.708201557326936,0.08737109691570169,1229916955,C,EASTERN EUROPE,146.9,False
5480,Evgeny Shkolov,https://en.wikipedia.org/wiki/Evgeny_Shkolov,Russia,0.14286154201074536,0.4796767201187236,0.0097665141361466,0.10821076457756812,0.24690081422882826,0.012583644927988056,1236475217,C,EASTERN EUROPE,146.9,False
5481,Alexander Shkurko,https://en.wikipedia.org/wiki/Alexander_Shkurko,Russia,0.01011536536802551,0.021152272828776613,0.0020968297271483096,0.004777711052471344,0.13762614637961731,0.824231674643961,1203800155,C,EASTERN EUROPE,146.9,False
5482,Aleksandr Shlyakhturov,https://en.wikipedia.org/wiki/Aleksandr_Shlyakhturov,Russia,0.012365829690694932,0.02972889766544517,0.0025455481015385435,0.005454374008697052,0.2295253780898449,0.7203799724437795,1225906656,C,EASTERN EUROPE,146.9,False
5483,Sergei Smirnov (intelligence officer),https://en.wikipedia.org/wiki/Sergei_Smirnov_(intelligence_officer),Russia,0.07978443344232122,0.4365805731754594,0.005468722633978329,0.010257406046341533,0.4398572079269419,0.02805165677495768,1243511085,C,EASTERN EUROPE,146.9,False
5484,Yevgeny Solntsev,https://en.wikipedia.org/wiki/Yevgeny_Solntsev,Russia,0.18472646025722464,0.3899109448364914,0.005402548324349075,0.033961581886600055,0.37534345435047045,0.01065501034486447,1241052040,C,EASTERN EUROPE,146.9,False
5485,Sergei Storchak,https://en.wikipedia.org/wiki/Sergei_Storchak,Russia,0.04087523638869217,0.3592527417597023,0.0041302387350285585,0.007301504258585354,0.5135027582042854,0.07493752065370649,1152406729,C,EASTERN EUROPE,146.9,False
5486,Aleksandr Surat,https://en.wikipedia.org/wiki/Aleksandr_Surat,Russia,0.02652454188261825,0.049570285018512586,0.004582682635113372,0.014527531774029236,0.3562885405373827,0.5485064181523439,1207744067,C,EASTERN EUROPE,146.9,False
5487,Konstantin Surikov,https://en.wikipedia.org/wiki/Konstantin_Surikov,Russia,0.03014942458811443,0.11940608746557756,0.004435909975312746,0.010997497933694044,0.7004944681172388,0.1345166119200623,1213491122,C,EASTERN EUROPE,146.9,False
5488,Alexander Tarasov,https://en.wikipedia.org/wiki/Alexander_Tarasov,Russia,0.145048398721728,0.3630189526549528,0.06332391327966971,0.4075818754764368,0.015965713131976995,0.005061146735235703,1242552236,C,EASTERN EUROPE,146.9,False
5489,Sergei Tiulpanov,https://en.wikipedia.org/wiki/Sergei_Tiulpanov,Russia,0.02606708613497796,0.07594978562885255,0.00455216966749314,0.008770150884388081,0.756577927242241,0.12808288044204735,1219968086,C,EASTERN EUROPE,146.9,False
5490,Sergey Tsoy,https://en.wikipedia.org/wiki/Sergey_Tsoy,Russia,0.013920024810356788,0.02517275607767073,0.0027847568792536814,0.00541410833453057,0.15300259408070244,0.7997057598174858,1216160746,C,EASTERN EUROPE,146.9,False
5491,Dimitry Vasiliev,https://en.wikipedia.org/wiki/Dimitry_Vasiliev,Russia,0.06423491305521359,0.20139351417233903,0.005968875758799921,0.019598311962280672,0.6491821133688919,0.059622271682475005,1171387268,C,EASTERN EUROPE,146.9,False
5492,Aleksandr Verkhovsky,https://en.wikipedia.org/wiki/Aleksandr_Verkhovsky,Russia,0.09458932466496557,0.4494170302572023,0.004764261771883086,0.007768026888116456,0.43346322610457916,0.009998130313253613,1232801958,C,EASTERN EUROPE,146.9,False
5493,Sergey Verlin,https://en.wikipedia.org/wiki/Sergey_Verlin,Russia,0.025294846276024623,0.04086659175193817,0.004185185694564301,0.006876980113649311,0.42489765875266716,0.4978787374111565,1156541234,C,EASTERN EUROPE,146.9,False
5494,Lola Voronina,https://en.wikipedia.org/wiki/Lola_Voronina,Russia,0.044042231058639005,0.11194372857936795,0.0037300447423624897,0.0085920745487698,0.2591514554477055,0.5725404656231552,1163661885,C,EASTERN EUROPE,146.9,False
5495,Stanislav Voskresensky,https://en.wikipedia.org/wiki/Stanislav_Voskresensky,Russia,0.14814124362703643,0.42316621698471985,0.008359151554366506,0.37599337139938044,0.04004449743238852,0.00429551900210841,1250005669,C,EASTERN EUROPE,146.9,False
5496,Oleg Vyugin,https://en.wikipedia.org/wiki/Oleg_Vyugin,Russia,0.05326355911295796,0.12231406946396903,0.0044825512882503095,0.00771187594386777,0.6579818311132604,0.15424611307769462,1206190790,C,EASTERN EUROPE,146.9,False
5497,Vasily Yakemenko,https://en.wikipedia.org/wiki/Vasily_Yakemenko,Russia,0.24675602076220163,0.39009171249694863,0.008048203971150001,0.27820203844589747,0.07147512086059221,0.005426903463210091,1248915061,C,EASTERN EUROPE,146.9,False
5498,Nikolai Yegorov (politician),https://en.wikipedia.org/wiki/Nikolai_Yegorov_(politician),Russia,0.008495032719644417,0.018022187693995873,0.001806605998552106,0.004191882861761004,0.08775362029034225,0.8797306704357044,1180943494,C,EASTERN EUROPE,146.9,False
5499,Vadim Zagladin,https://en.wikipedia.org/wiki/Vadim_Zagladin,Russia,0.08670234510451703,0.07055853996618754,0.003722399674716757,0.0057387127310875915,0.8005736842712533,0.03270431825223753,1238081098,B,EASTERN EUROPE,146.9,False
5500,Yury Zaostrovtsev,https://en.wikipedia.org/wiki/Yury_Zaostrovtsev,Russia,0.011032352678480139,0.02766785852520786,0.0023439877313625834,0.00612650967362293,0.1326887470953447,0.8201405442959818,1246393275,C,EASTERN EUROPE,146.9,False
5501,Valery Zorkin,https://en.wikipedia.org/wiki/Valery_Zorkin,Russia,0.29579167230678455,0.40265183737082705,0.011768487166235724,0.23528287002433546,0.04941279674548041,0.005092336386336724,1246990507,C,EASTERN EUROPE,146.9,False
5502,Jacques Bihozagara,https://en.wikipedia.org/wiki/Jacques_Bihozagara,Rwanda,0.05213128834876666,0.23055324014669062,0.004427135789446957,0.011110331508377605,0.645033868991706,0.05674413521501207,1140307476,C,EASTERN AFRICA,14.1,False
5503,Fulgence Nsengiyumva,https://en.wikipedia.org/wiki/Fulgence_Nsengiyumva,Rwanda,0.010878856431431758,0.019381531630397516,0.0019192651058475803,0.004661332002159339,0.05368564182108906,0.9094733730090746,1219242575,C,EASTERN AFRICA,14.1,False
5504,Jean-Marie Vianney Gatabazi,https://en.wikipedia.org/wiki/Jean-Marie_Vianney_Gatabazi,Rwanda,0.03436122244695183,0.09777075317843459,0.004985041216212696,0.012521440323773295,0.550417088468518,0.29994445436610967,1226804014,C,EASTERN AFRICA,14.1,False
5505,Emmanuel Havugimana,https://en.wikipedia.org/wiki/Emmanuel_Havugimana,Rwanda,0.1690306842718387,0.399486659371416,0.007439487069021205,0.27554594406826477,0.14131737833093858,0.007179846888520779,1228471757,C,EASTERN AFRICA,14.1,False
5506,Patrick Karegeya,https://en.wikipedia.org/wiki/Patrick_Karegeya,Rwanda,0.1643869245798202,0.27697073103361647,0.013719020393411113,0.48985140531014193,0.050028973288393785,0.0050429453946165895,1245586717,C,EASTERN AFRICA,14.1,False
5507,Alexandre Lyambabaje,https://en.wikipedia.org/wiki/Alexandre_Lyambabaje,Rwanda,0.057503858250090724,0.1511636908068688,0.004983447933864673,0.01330999852681294,0.6641934404542581,0.10884556402810469,1170468510,C,EASTERN AFRICA,14.1,False
5508,Thomas Nahimana,https://en.wikipedia.org/wiki/Thomas_Nahimana,Rwanda,0.08988286038474123,0.2872383978750556,0.004073731291302979,0.012922591086862112,0.5867768415105646,0.019105577851473383,1235038071,C,EASTERN AFRICA,14.1,False
5509,Fatuma Ndangiza,https://en.wikipedia.org/wiki/Fatuma_Ndangiza,Rwanda,0.16913986490091396,0.13030256141254068,0.308943337668404,0.3567175911209578,0.026554038174567984,0.00834260672261539,1215115865,FA,EASTERN AFRICA,14.1,True
5510,François Ngarukiyintwali,https://en.wikipedia.org/wiki/François_Ngarukiyintwali,Rwanda,0.006143763122117451,0.007527077609564754,0.0011903354968808818,0.002499961724854265,0.012236859729527297,0.9704020023170555,1225574614,C,EASTERN AFRICA,14.1,False
5511,Manasseh Nshuti,https://en.wikipedia.org/wiki/Manasseh_Nshuti,Rwanda,0.14022858801523527,0.22243644833242457,0.004253654602963897,0.014209808832575997,0.5974507088022155,0.02142079141458491,1235371819,C,EASTERN AFRICA,14.1,False
5512,Bernard Ntaganda,https://en.wikipedia.org/wiki/Bernard_Ntaganda,Rwanda,0.017958853077803247,0.03254626581209785,0.0030200459844103205,0.007587975075292112,0.19559207828580172,0.7432947817645948,1230534850,C,EASTERN AFRICA,14.1,False
5513,Valerie Nyirahabineza,https://en.wikipedia.org/wiki/Valerie_Nyirahabineza,Rwanda,0.1840070818946104,0.38328052195087076,0.08138996283744789,0.2593930553707996,0.07637420259865771,0.015555175347613756,1230744729,C,EASTERN AFRICA,14.1,False
5514,Dancilla Nyirarugero,https://en.wikipedia.org/wiki/Dancilla_Nyirarugero,Rwanda,0.03765242569746623,0.09584084323663702,0.004733693636393234,0.01633568769357648,0.6390344752707431,0.20640287446518393,1168220939,C,EASTERN AFRICA,14.1,False
5515,Tharcisse Renzaho,https://en.wikipedia.org/wiki/Tharcisse_Renzaho,Rwanda,0.024318750073208464,0.04154947984299394,0.0033251788745421477,0.005746269723844216,0.8289898973255634,0.09607042415984773,1103863452,C,EASTERN AFRICA,14.1,False
5516,Jean de Dieu Rurangirwa,https://en.wikipedia.org/wiki/Jean_de_Dieu_Rurangirwa,Rwanda,0.01526342915692892,0.02809943303156882,0.0029166268076960405,0.007323452800441572,0.1489766258260053,0.7974204323773595,1183647425,C,EASTERN AFRICA,14.1,False
5517,Protais Zigiranyirazo,https://en.wikipedia.org/wiki/Protais_Zigiranyirazo,Rwanda,0.21755812154273357,0.45353248290624393,0.005108681649950368,0.017790672646663817,0.29970842339858744,0.006301617855820633,1144520217,C,EASTERN AFRICA,14.1,False
5518,Robelto Hector,https://en.wikipedia.org/wiki/Robelto_Hector,St. Kitts and Nevis,0.01435651126911407,0.02751531245827017,0.0027186945948248346,0.006592074991440765,0.17713200812136204,0.771685398564988,1176972122,C,CARIBBEAN,0.1,False
5519,Eustace John,https://en.wikipedia.org/wiki/Eustace_John,St. Kitts and Nevis,0.014917180625162785,0.021748876864173525,0.002939982542106557,0.005760222576568491,0.23561823970542048,0.719015497686568,1214783253,C,CARIBBEAN,0.1,False
5520,Shirley Skerrit-Andrew,https://en.wikipedia.org/wiki/Shirley_Skerrit-Andrew,St. Kitts and Nevis,0.043312024309304475,0.06941986407488429,0.005316472698400604,0.027034711182259915,0.3827561260522044,0.47216080168294633,1176970119,C,CARIBBEAN,0.1,False
5521,Hilford Deterville,https://en.wikipedia.org/wiki/Hilford_Deterville,St. Lucia,0.01892060600163108,0.04400292415915194,0.0028392772247537367,0.007282683747101158,0.16051917165647223,0.7664353372108899,1239360930,C,CARIBBEAN,0.2,False
5522,Henry Giraudy,https://en.wikipedia.org/wiki/Henry_Giraudy,St. Lucia,0.018375471283012704,0.04369741753661071,0.003346806793357818,0.010127519633466923,0.2693157503892501,0.6551370343643017,1242478868,C,CARIBBEAN,0.2,False
5523,Ricky Skerritt,https://en.wikipedia.org/wiki/Ricky_Skerritt,St. Lucia,0.033819243854848205,0.07310271080513538,0.004869239842833005,0.01553118174293031,0.6806028747090543,0.19207474904519883,1250318110,C,CARIBBEAN,0.2,False
5524,Benarva Browne,https://en.wikipedia.org/wiki/Benarva_Browne,St. Vincent and the Grenadines,0.028470049778323816,0.06601348975978169,0.004011581696313608,0.009667936535134442,0.5493419006916632,0.3424950415387833,1176248040,C,CARIBBEAN,0.1,False
5525,Kenneth John,https://en.wikipedia.org/wiki/Kenneth_John,St. Vincent and the Grenadines,0.08517893041579204,0.2640005616102744,0.005487035265780054,0.029750464879244654,0.5717939369449587,0.043789070883950135,1177305044,C,CARIBBEAN,0.1,False
5526,Gertrude Protain,https://en.wikipedia.org/wiki/Gertrude_Protain,St. Vincent and the Grenadines,0.21639821760582356,0.43004652042759733,0.013144350282815215,0.22642192524389657,0.10625203582334433,0.007736950616522834,1231988546,C,CARIBBEAN,0.1,False
5527,Alphonso Theodore Roberts,https://en.wikipedia.org/wiki/Alphonso_Theodore_Roberts,St. Vincent and the Grenadines,0.10955881531790965,0.2858489495212921,0.004536747736050217,0.00870659367730958,0.5824576359523383,0.008891257795100206,1198974259,C,CARIBBEAN,0.1,False
5528,Miguel Álvarez Castro,https://en.wikipedia.org/wiki/Miguel_Álvarez_Castro,El Salvador,0.025334132729136653,0.08430226532895356,0.00438254359248249,0.008432716527432165,0.6452667780179429,0.2322815638040522,1225471880,C,CENTRAL AMERICA,6.4,False
5529,Mario Antonio Andino,https://en.wikipedia.org/wiki/Mario_Antonio_Andino,El Salvador,0.006473886503791398,0.01082571669912677,0.0014244056196160621,0.0029493044921152355,0.033564666927556795,0.9447620197577937,1171961571,C,CENTRAL AMERICA,6.4,False
5530,Antonio Gutiérrez y Ulloa,https://en.wikipedia.org/wiki/Antonio_Gutiérrez_y_Ulloa,El Salvador,0.2325438837128475,0.4621161753709239,0.006758796615117539,0.09411030012627106,0.19262688190471472,0.011843962270125578,1232042818,C,CENTRAL AMERICA,6.4,False
5531,Antonio Gutiérrez y Ulloa,https://en.wikipedia.org/wiki/Antonio_Gutiérrez_y_Ulloa,El Salvador,0.2325438837128474,0.4621161753709238,0.0067587966151175394,0.09411030012627106,0.1926268819047147,0.011843962270125576,1232042818,C,CENTRAL AMERICA,6.4,False
5532,Antonio Gutiérrez y Ulloa,https://en.wikipedia.org/wiki/Antonio_Gutiérrez_y_Ulloa,Spain,0.2325438837128475,0.4621161753709239,0.006758796615117539,0.09411030012627106,0.19262688190471472,0.011843962270125578,1232042818,C,SOUTHERN EUROPE,48.3,False
5533,Antonio Gutiérrez y Ulloa,https://en.wikipedia.org/wiki/Antonio_Gutiérrez_y_Ulloa,Spain,0.2325438837128474,0.4621161753709238,0.0067587966151175394,0.09411030012627106,0.1926268819047147,0.011843962270125576,1232042818,C,SOUTHERN EUROPE,48.3,False
5534,José Ramón Ávalos Navarrete,https://en.wikipedia.org/wiki/José_Ramón_Ávalos_Navarrete,El Salvador,0.016483653831770806,0.03869400675268435,0.003408837440328514,0.006935882344483913,0.3291708652685902,0.6053067543621423,1207430683,C,CENTRAL AMERICA,6.4,False
5535,Walter Béneke,https://en.wikipedia.org/wiki/Walter_Béneke,El Salvador,0.14440389827623787,0.3397441956767586,0.006978867828615023,0.4514685258285951,0.05286506655195187,0.004539445837841616,1233484385,C,CENTRAL AMERICA,6.4,False
5536,Reinaldo Carballo,https://en.wikipedia.org/wiki/Reinaldo_Carballo,El Salvador,0.16935765433276984,0.3616055669354291,0.021406558027419663,0.3972669570491853,0.04507437168871677,0.005288891966479521,1245814863,C,CENTRAL AMERICA,6.4,False
5537,Fabio Castillo Figueroa,https://en.wikipedia.org/wiki/Fabio_Castillo_Figueroa,El Salvador,0.008348383100198465,0.01254607728899595,0.001475785588062197,0.003374224909966036,0.028384385900298903,0.9458711432124786,1209426449,C,CENTRAL AMERICA,6.4,False
5538,Ernesto Antonio Claramount Roseville,https://en.wikipedia.org/wiki/Ernesto_Antonio_Claramount_Roseville,El Salvador,0.05550886053321258,0.26260959586615457,0.005052237878289437,0.012023980232003795,0.6337763992452676,0.031028926245071947,1232852938,C,CENTRAL AMERICA,6.4,False
5539,Héctor Dada Hirezi,https://en.wikipedia.org/wiki/Héctor_Dada_Hirezi,El Salvador,0.009292594086635575,0.01566288048278493,0.0020261146641496848,0.004769956509868939,0.07262975414280534,0.8956187001137556,1242670109,C,CENTRAL AMERICA,6.4,False
5540,Carmen Elena Figueroa,https://en.wikipedia.org/wiki/Carmen_Elena_Figueroa,El Salvador,0.013136902126524647,0.02708748136830679,0.0024961975900142652,0.00517712568376227,0.15423798473706893,0.797864308494323,1182289482,C,CENTRAL AMERICA,6.4,False
5541,Manuel Flores (Salvadoran politician),https://en.wikipedia.org/wiki/Manuel_Flores_(Salvadoran_politician),El Salvador,0.17109967201560958,0.29450216547816854,0.03341300331267468,0.4758769470661291,0.02000365313497093,0.005104558992446858,1239189530,C,CENTRAL AMERICA,6.4,False
5542,Hugo Lindo,https://en.wikipedia.org/wiki/Hugo_Lindo,El Salvador,0.2049999461991201,0.43508938819444154,0.00607474248744291,0.04146546574975243,0.30119299424329377,0.011177463125949328,1236826343,C,CENTRAL AMERICA,6.4,False
5543,Gustavo López Davidson,https://en.wikipedia.org/wiki/Gustavo_López_Davidson,El Salvador,0.1240216748391436,0.30838561942679066,0.007531805889075687,0.1424285637960188,0.3581803060406168,0.05945203000835446,1231944840,C,CENTRAL AMERICA,6.4,False
5544,Román Mayorga Quirós,https://en.wikipedia.org/wiki/Román_Mayorga_Quirós,El Salvador,0.00648702844494299,0.010487812714960753,0.0014381335295604557,0.0029796981335571283,0.03043273861567171,0.948174588561307,1171434505,C,CENTRAL AMERICA,6.4,False
5545,José Antonio Morales Ehrlich,https://en.wikipedia.org/wiki/José_Antonio_Morales_Ehrlich,El Salvador,0.012006013431275605,0.021981589274006615,0.0018764128525055796,0.004387622823699557,0.08823519413430232,0.8715131674842104,1231944861,C,CENTRAL AMERICA,6.4,False
5546,Claudia Ortiz (El Salvador),https://en.wikipedia.org/wiki/Claudia_Ortiz_(El_Salvador),El Salvador,0.15840445269552011,0.3099378336341626,0.006727168690291152,0.06139153604852545,0.441338686354711,0.022200322576789604,1231969782,C,CENTRAL AMERICA,6.4,False
5547,Aníbal Portillo,https://en.wikipedia.org/wiki/Aníbal_Portillo,El Salvador,0.006944422261204387,0.009953308794606788,0.0013010357759364517,0.0030157443665488424,0.020342964837701694,0.9584425239640016,1114960545,C,CENTRAL AMERICA,6.4,False
5548,Eeileen Romero,https://en.wikipedia.org/wiki/Eeileen_Romero,El Salvador,0.11483946262304087,0.4151812808849328,0.004559422115101941,0.010213878593076053,0.4456009499615842,0.009605005822264133,1231944785,C,CENTRAL AMERICA,6.4,False
5549,Rubén Alonso Rosales,https://en.wikipedia.org/wiki/Rubén_Alonso_Rosales,El Salvador,0.12823949063563678,0.4021268022163905,0.0056764290608840124,0.011892886305181444,0.4425501302737202,0.009514261508187035,1249085177,C,CENTRAL AMERICA,6.4,False
